pickupDate,returnDate,period,carClass,carType,dailyPrice,totalPrice
08/22/19,08/29/19,7,Premium,Nissan Maxima,332.50,375.81
08/22/19,08/29/19,7,Midsize SUV,Toyota RAV4,341.21,382.67
08/22/19,08/29/19,7,Luxury,Cadillac XTS,379.05,429.12
08/22/19,08/29/19,7,Standard SUV,Ford Edge,379.10,430.50
08/22/19,08/29/19,7,Premium Crossover,Volkswagen Atlas,399.00,452.10
08/22/19,08/29/19,7,Midsize Convertible,Mini Cooper Convertible,422.74,477.85
08/22/19,08/29/19,7,Convertible,Ford Mustang Convertible,446.50,503.63
08/22/19,08/29/19,7,Premium Special,Chrysler 300,474.99,530.41
08/22/19,08/29/19,7,Sporty,Dodge Challenger,475.00,530.43
08/22/19,08/29/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/22/19,08/29/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/22/19,08/29/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/23/19,08/30/19,7,Economy,Mitsubishi Mirage,231.80,260.60
08/23/19,08/30/19,7,Compact,Nissan Versa,236.31,265.50
08/23/19,08/30/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),233.56,265.66
08/23/19,08/30/19,7,Midsize,Hyundai Elantra,247.00,277.80
08/23/19,08/30/19,7,Standard,VW Jetta,261.54,293.50
08/23/19,08/30/19,7,Fullsize,Ford Fusion,266.00,300.16
08/23/19,08/30/19,7,Compact SUV,Ford Eco Sport,287.09,323.95
08/23/19,08/30/19,7,Premium,Nissan Maxima,332.50,375.81
08/23/19,08/30/19,7,Midsize SUV,Toyota RAV4,341.21,382.67
08/23/19,08/30/19,7,Luxury,Cadillac XTS,379.05,429.12
08/23/19,08/30/19,7,Standard SUV,Ford Edge,441.61,498.33
08/23/19,08/30/19,7,Premium Crossover,Volkswagen Atlas,465.46,524.20
08/23/19,08/30/19,7,Premium Special,Chrysler 300,474.99,530.41
08/23/19,08/30/19,7,Sporty,Dodge Challenger,475.00,530.43
08/23/19,08/30/19,7,Convertible,Ford Mustang Convertible,584.91,653.81
08/23/19,08/30/19,7,Midsize Convertible,Mini Cooper Convertible,589.00,658.25
08/23/19,08/30/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/23/19,08/30/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/23/19,08/30/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/23/19,08/30/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/24/19,08/31/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/24/19,08/31/19,7,Compact,Nissan Versa,294.50,328.63
08/24/19,08/31/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/24/19,08/31/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/24/19,08/31/19,7,Standard,VW Jetta,313.50,349.88
08/24/19,08/31/19,7,Fullsize,Ford Fusion,323.00,362.01
08/24/19,08/31/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/24/19,08/31/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/24/19,08/31/19,7,Premium,Nissan Maxima,379.05,426.32
08/24/19,08/31/19,7,Luxury,Cadillac XTS,426.55,480.66
08/24/19,08/31/19,7,Standard SUV,Ford Edge,427.07,482.55
08/24/19,08/31/19,7,Premium Crossover,Volkswagen Atlas,449.36,506.74
08/24/19,08/31/19,7,Premium Special,Chrysler 300,474.99,530.41
08/24/19,08/31/19,7,Sporty,Dodge Challenger,475.00,530.43
08/24/19,08/31/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/24/19,08/31/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/24/19,08/31/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/24/19,08/31/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/24/19,08/31/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/24/19,08/31/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/25/19,09/01/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/25/19,09/01/19,7,Compact,Nissan Versa,294.50,328.63
08/25/19,09/01/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/25/19,09/01/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/25/19,09/01/19,7,Standard,VW Jetta,313.50,349.88
08/25/19,09/01/19,7,Fullsize,Ford Fusion,323.00,362.01
08/25/19,09/01/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/25/19,09/01/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/25/19,09/01/19,7,Premium,Nissan Maxima,379.05,426.32
08/25/19,09/01/19,7,Standard SUV,Ford Edge,403.84,457.35
08/25/19,09/01/19,7,Premium Crossover,Volkswagen Atlas,424.96,480.26
08/25/19,09/01/19,7,Luxury,Cadillac XTS,426.55,480.66
08/25/19,09/01/19,7,Premium Special,Chrysler 300,474.99,530.41
08/25/19,09/01/19,7,Sporty,Dodge Challenger,475.00,530.43
08/25/19,09/01/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/25/19,09/01/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/25/19,09/01/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/25/19,09/01/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/25/19,09/01/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/25/19,09/01/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/26/19,09/02/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/26/19,09/02/19,7,Compact,Nissan Versa,294.50,328.63
08/26/19,09/02/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/26/19,09/02/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/26/19,09/02/19,7,Standard,VW Jetta,313.50,349.88
08/26/19,09/02/19,7,Fullsize,Ford Fusion,323.00,362.01
08/26/19,09/02/19,7,Compact SUV,Ford Eco Sport,346.74,388.67
08/26/19,09/02/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/26/19,09/02/19,7,Premium,Nissan Maxima,379.05,426.32
08/26/19,09/02/19,7,Standard SUV,Ford Edge,403.84,457.35
08/26/19,09/02/19,7,Luxury,Cadillac XTS,426.55,480.66
08/26/19,09/02/19,7,Premium Crossover,Volkswagen Atlas,426.09,481.49
08/26/19,09/02/19,7,Premium Special,Chrysler 300,474.99,530.41
08/26/19,09/02/19,7,Sporty,Dodge Challenger,475.00,530.43
08/26/19,09/02/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/26/19,09/02/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/26/19,09/02/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/26/19,09/02/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/26/19,09/02/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/26/19,09/02/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/27/19,09/03/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/27/19,09/03/19,7,Compact,Nissan Versa,294.50,328.63
08/27/19,09/03/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/27/19,09/03/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/27/19,09/03/19,7,Standard,VW Jetta,313.50,349.88
08/27/19,09/03/19,7,Fullsize,Ford Fusion,323.00,362.01
08/27/19,09/03/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/27/19,09/03/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/27/19,09/03/19,7,Premium,Nissan Maxima,379.05,426.32
08/27/19,09/03/19,7,Standard SUV,Ford Edge,403.84,457.35
08/27/19,09/03/19,7,Premium Crossover,Volkswagen Atlas,424.96,480.26
08/27/19,09/03/19,7,Luxury,Cadillac XTS,426.55,480.66
08/27/19,09/03/19,7,Premium Special,Chrysler 300,474.99,530.41
08/27/19,09/03/19,7,Sporty,Dodge Challenger,475.00,530.43
08/27/19,09/03/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/27/19,09/03/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/27/19,09/03/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/27/19,09/03/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/27/19,09/03/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/27/19,09/03/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
08/27/19,09/03/19,7,Premium Elite SUV,BMW X3,1749.99,1921.49
08/27/19,09/03/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/28/19,09/04/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/28/19,09/04/19,7,Compact,Nissan Versa,294.50,328.63
08/28/19,09/04/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/28/19,09/04/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/28/19,09/04/19,7,Standard,VW Jetta,313.50,349.88
08/28/19,09/04/19,7,Fullsize,Ford Fusion,323.00,362.01
08/28/19,09/04/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/28/19,09/04/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/28/19,09/04/19,7,Premium,Nissan Maxima,379.05,426.32
08/28/19,09/04/19,7,Luxury,Cadillac XTS,426.55,480.66
08/28/19,09/04/19,7,Standard SUV,Ford Edge,428.74,484.36
08/28/19,09/04/19,7,Premium Special,Chrysler 300,474.99,530.41
08/28/19,09/04/19,7,Sporty,Dodge Challenger,475.00,530.43
08/28/19,09/04/19,7,Premium Crossover,Volkswagen Atlas,538.54,603.50
08/28/19,09/04/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/28/19,09/04/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/28/19,09/04/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/28/19,09/04/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/28/19,09/04/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/28/19,09/04/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
08/28/19,09/04/19,7,Premium Elite SUV,BMW X3,1749.99,1921.49
08/28/19,09/04/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/29/19,09/05/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/29/19,09/05/19,7,Compact,Nissan Versa,294.50,328.63
08/29/19,09/05/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/29/19,09/05/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/29/19,09/05/19,7,Standard,VW Jetta,313.50,349.88
08/29/19,09/05/19,7,Fullsize,Ford Fusion,323.00,362.01
08/29/19,09/05/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/29/19,09/05/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/29/19,09/05/19,7,Premium,Nissan Maxima,379.05,426.32
08/29/19,09/05/19,7,Standard SUV,Ford Edge,403.84,457.35
08/29/19,09/05/19,7,Luxury,Cadillac XTS,426.55,480.66
08/29/19,09/05/19,7,Premium Special,Chrysler 300,474.99,530.41
08/29/19,09/05/19,7,Sporty,Dodge Challenger,475.00,530.43
08/29/19,09/05/19,7,Premium Crossover,Volkswagen Atlas,538.54,603.50
08/29/19,09/05/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/29/19,09/05/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/29/19,09/05/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/29/19,09/05/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/29/19,09/05/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/29/19,09/05/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
08/29/19,09/05/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/30/19,09/06/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/30/19,09/06/19,7,Compact,Nissan Versa,294.50,328.63
08/30/19,09/06/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
08/30/19,09/06/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/30/19,09/06/19,7,Standard,VW Jetta,313.50,349.88
08/30/19,09/06/19,7,Fullsize,Ford Fusion,323.00,362.01
08/30/19,09/06/19,7,Compact SUV,Ford Eco Sport,345.80,387.65
08/30/19,09/06/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/30/19,09/06/19,7,Premium,Nissan Maxima,379.05,426.32
08/30/19,09/06/19,7,Standard SUV,Ford Edge,413.08,467.37
08/30/19,09/06/19,7,Luxury,Cadillac XTS,426.55,480.66
08/30/19,09/06/19,7,Premium Special,Chrysler 300,474.99,530.41
08/30/19,09/06/19,7,Sporty,Dodge Challenger,475.00,530.43
08/30/19,09/06/19,7,Premium Crossover,Volkswagen Atlas,565.25,632.48
08/30/19,09/06/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/30/19,09/06/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
08/30/19,09/06/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/30/19,09/06/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/30/19,09/06/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/30/19,09/06/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
08/30/19,09/06/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
08/31/19,09/07/19,7,Economy,Mitsubishi Mirage,285.00,318.33
08/31/19,09/07/19,7,Compact,Nissan Versa,294.50,328.63
08/31/19,09/07/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),291.74,328.79
08/31/19,09/07/19,7,Midsize,Hyundai Elantra,304.00,339.64
08/31/19,09/07/19,7,Standard,VW Jetta,313.50,349.88
08/31/19,09/07/19,7,Fullsize,Ford Fusion,323.00,362.01
08/31/19,09/07/19,7,Compact SUV,Ford Eco Sport,346.75,388.68
08/31/19,09/07/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
08/31/19,09/07/19,7,Premium,Nissan Maxima,379.05,426.32
08/31/19,09/07/19,7,Luxury,Cadillac XTS,426.55,480.66
08/31/19,09/07/19,7,Standard SUV,Ford Edge,435.12,491.29
08/31/19,09/07/19,7,Premium Special,Chrysler 300,474.99,530.41
08/31/19,09/07/19,7,Sporty,Dodge Challenger,475.00,530.43
08/31/19,09/07/19,7,Premium Crossover,Volkswagen Atlas,538.54,603.50
08/31/19,09/07/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
08/31/19,09/07/19,7,Convertible,Ford Mustang Convertible,616.54,688.13
08/31/19,09/07/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
08/31/19,09/07/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
08/31/19,09/07/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
08/31/19,09/07/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
08/31/19,09/07/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
09/01/19,09/08/19,7,Economy,Mitsubishi Mirage,285.00,318.33
09/01/19,09/08/19,7,Compact,Nissan Versa,294.50,328.63
09/01/19,09/08/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
09/01/19,09/08/19,7,Midsize,Hyundai Elantra,304.00,339.64
09/01/19,09/08/19,7,Standard,VW Jetta,313.50,349.88
09/01/19,09/08/19,7,Fullsize,Ford Fusion,323.00,362.01
09/01/19,09/08/19,7,Compact SUV,Ford Eco Sport,346.74,388.67
09/01/19,09/08/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
09/01/19,09/08/19,7,Premium,Nissan Maxima,379.05,426.32
09/01/19,09/08/19,7,Standard SUV,Ford Edge,380.06,431.55
09/01/19,09/08/19,7,Luxury,Cadillac XTS,426.55,480.66
09/01/19,09/08/19,7,Premium Crossover,Volkswagen Atlas,450.30,507.76
09/01/19,09/08/19,7,Premium Special,Chrysler 300,474.99,530.41
09/01/19,09/08/19,7,Sporty,Dodge Challenger,475.00,530.43
09/01/19,09/08/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
09/01/19,09/08/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
09/01/19,09/08/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
09/01/19,09/08/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
09/01/19,09/08/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
09/01/19,09/08/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
09/01/19,09/08/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
09/02/19,09/09/19,7,Economy,Mitsubishi Mirage,285.00,318.33
09/02/19,09/09/19,7,Compact,Nissan Versa,294.50,328.63
09/02/19,09/09/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
09/02/19,09/09/19,7,Midsize,Hyundai Elantra,304.00,339.64
09/02/19,09/09/19,7,Standard,VW Jetta,313.50,349.88
09/02/19,09/09/19,7,Fullsize,Ford Fusion,323.00,362.01
09/02/19,09/09/19,7,Compact SUV,Ford Eco Sport,326.34,366.54
09/02/19,09/09/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
09/02/19,09/09/19,7,Premium,Nissan Maxima,379.05,426.32
09/02/19,09/09/19,7,Standard SUV,Ford Edge,380.06,431.55
09/02/19,09/09/19,7,Premium Crossover,Volkswagen Atlas,422.11,477.17
09/02/19,09/09/19,7,Luxury,Cadillac XTS,426.55,480.66
09/02/19,09/09/19,7,Premium Special,Chrysler 300,474.99,530.41
09/02/19,09/09/19,7,Sporty,Dodge Challenger,475.00,530.43
09/02/19,09/09/19,7,Midsize Convertible,Mini Cooper Convertible,569.05,636.60
09/02/19,09/09/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
09/02/19,09/09/19,7,7 Passenger Minivan,Dodge Grand Caravan,760.00,837.55
09/02/19,09/09/19,7,Fullsize SUV,Ford Expedition,855.00,950.43
09/02/19,09/09/19,7,Premium SUV ,Chevy Suburban,950.00,1055.74
09/02/19,09/09/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
09/02/19,09/09/19,7,Premium Elite SUV,BMW X3,1749.99,1921.49
09/02/19,09/09/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
09/03/19,09/10/19,7,Economy,Mitsubishi Mirage,285.00,318.33
09/03/19,09/10/19,7,Compact,Nissan Versa,294.50,328.63
09/03/19,09/10/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),291.74,328.79
09/03/19,09/10/19,7,Midsize,Hyundai Elantra,304.00,339.64
09/03/19,09/10/19,7,Standard,VW Jetta,313.65,350.04
09/03/19,09/10/19,7,Fullsize,Ford Fusion,323.00,362.01
09/03/19,09/10/19,7,Compact SUV,Ford Eco Sport,346.75,388.68
09/03/19,09/10/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
09/03/19,09/10/19,7,Premium,Nissan Maxima,379.05,426.32
09/03/19,09/10/19,7,Standard SUV,Ford Edge,380.06,431.55
09/03/19,09/10/19,7,Luxury,Cadillac XTS,426.55,480.66
09/03/19,09/10/19,7,Premium Crossover,Volkswagen Atlas,463.79,522.39
09/03/19,09/10/19,7,Premium Special,Chrysler 300,474.99,530.41
09/03/19,09/10/19,7,Sporty,Dodge Challenger,475.00,530.43
09/03/19,09/10/19,7,7 Passenger Minivan,Dodge Grand Caravan,570.00,631.40
09/03/19,09/10/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
09/03/19,09/10/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
09/03/19,09/10/19,7,Fullsize SUV,Ford Expedition,665.00,744.28
09/03/19,09/10/19,7,Premium SUV ,Chevy Suburban,760.00,849.59
09/03/19,09/10/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
09/03/19,09/10/19,7,Premium Elite SUV,BMW X3,1749.99,1921.49
09/03/19,09/10/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
09/04/19,09/11/19,7,Economy,Mitsubishi Mirage,285.00,318.33
09/04/19,09/11/19,7,Compact,Nissan Versa,294.50,328.63
09/04/19,09/11/19,7,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),294.50,331.78
09/04/19,09/11/19,7,Midsize,Hyundai Elantra,304.00,339.64
09/04/19,09/11/19,7,Standard,VW Jetta,313.65,350.04
09/04/19,09/11/19,7,Fullsize,Ford Fusion,323.00,362.01
09/04/19,09/11/19,7,Compact SUV,Ford Eco Sport,346.75,388.68
09/04/19,09/11/19,7,Midsize SUV,Toyota RAV4,379.05,423.73
09/04/19,09/11/19,7,Premium,Nissan Maxima,379.05,426.32
09/04/19,09/11/19,7,Standard SUV,Ford Edge,380.06,431.55
09/04/19,09/11/19,7,Luxury,Cadillac XTS,426.55,480.66
09/04/19,09/11/19,7,Premium Crossover,Volkswagen Atlas,440.80,497.45
09/04/19,09/11/19,7,Premium Special,Chrysler 300,474.99,530.41
09/04/19,09/11/19,7,Sporty,Dodge Challenger,475.00,530.43
09/04/19,09/11/19,7,7 Passenger Minivan,Dodge Grand Caravan,570.00,631.40
09/04/19,09/11/19,7,Midsize Convertible,Mini Cooper Convertible,592.80,662.37
09/04/19,09/11/19,7,Convertible,Ford Mustang Convertible,616.55,688.14
09/04/19,09/11/19,7,Fullsize SUV,Ford Expedition,665.00,744.28
09/04/19,09/11/19,7,Premium SUV ,Chevy Suburban,760.00,849.59
09/04/19,09/11/19,7,Standard Elite SUV,Audi Q3,1400.00,1536.85
09/04/19,09/11/19,7,Luxury Elite SUV,Audi Q7,1749.99,1923.73
